alert_id,timestamp,latitude,longitude,alert_type,severity
4397,2025-02-10 17:18:00,42.284370910709605,-87.61186846860485,Fire,High
4398,2025-02-08 03:35:00,42.01028133975715,-87.43682616755063,MissingPerson,Critical
4399,2025-01-09 02:44:00,42.252038112874025,-87.34491764883043,Fire,Medium
4400,2025-01-04 06:34:00,41.90437390831507,-87.49092019566967,Fire,Medium
4401,2025-01-06 13:02:00,41.81430970339627,-87.04073060934827,Fire,Low
4402,2025-02-07 16:30:00,42.0943296489558,-87.16211852684881,MissingPerson,Low
4403,2025-01-06 22:08:00,41.881787966879074,-87.2901630347521,Fire,Medium
4404,2025-02-17 00:26:00,41.855128528226054,-87.68724685830539,Kidnapping,Medium
4405,2025-01-13 16:23:00,42.05554505373365,-87.96203749917797,MissingPerson,Medium
4406,2025-02-23 12:54:00,41.563056998146955,-88.00140883294475,Kidnapping,Low
4407,2025-01-11 07:21:00,42.01153890761434,-87.16591642078264,Kidnapping,Medium
4408,2025-01-22 02:39:00,41.94344804911892,-88.00066092342225,Accident,Medium
4409,2025-01-09 17:42:00,41.87440222782395,-88.00442114888496,Fire,Medium
4410,2025-02-26 08:50:00,41.68021054129283,-87.53984288191243,Fire,Low
4411,2025-02-26 16:30:00,41.737932636053564,-88.01731030882819,MissingPerson,Medium
4412,2025-01-31 21:40:00,41.75191985587594,-87.61718940112074,MissingPerson,High
4413,2025-01-10 17:06:00,41.88281047221307,-87.08950796835444,Fire,High
4414,2025-02-02 15:34:00,42.10973960314425,-87.59990548677027,Kidnapping,Critical
4415,2025-01-30 14:30:00,42.22099290647794,-87.2775278755984,MissingPerson,High
4416,2025-01-12 10:12:00,41.61478469354588,-87.7170629216399,Fire,High
4417,2025-03-01 18:06:00,41.758183001060594,-87.27367680316596,MissingPerson,High
4418,2025-01-09 11:36:00,41.83577444970267,-87.65594627787688,Kidnapping,Critical
4419,2025-01-22 05:02:00,41.877443025421314,-87.83256898290955,Accident,Critical
4420,2025-02-06 21:09:00,41.626353589111275,-87.50597617079075,Accident,Medium
4421,2025-02-19 12:00:00,42.016920370586604,-87.39021105022437,Accident,Medium
4422,2025-02-24 13:53:00,42.10909991868912,-87.34330633627357,Kidnapping,Medium
4423,2025-01-26 21:43:00,41.4919587041429,-87.5718914605847,MissingPerson,Low
4424,2025-01-04 08:43:00,41.54447505109745,-87.26945242028397,Fire,Medium
4425,2025-01-29 21:31:00,41.90478210640611,-87.55457497512782,MissingPerson,High
4426,2025-01-02 08:13:00,41.92935407477564,-88.06534438507573,Kidnapping,Medium
4427,2025-02-26 21:13:00,42.241883300003344,-87.90718992494541,Accident,Medium
4428,2025-01-20 05:31:00,41.931160997877996,-87.9734953579183,Fire,Low
4429,2025-02-20 18:00:00,41.83839911911587,-87.55373143266749,Kidnapping,High
4430,2025-02-09 23:53:00,41.60818788262731,-87.90207039460934,Kidnapping,Critical
4431,2025-03-01 18:57:00,42.272129999531735,-87.7894133088512,Accident,Medium
4432,2025-02-02 21:49:00,41.97873690788325,-87.68323394171104,Kidnapping,High
4433,2025-01-29 09:54:00,41.82263672474722,-87.88961681009673,Fire,Medium
4434,2025-02-27 01:10:00,41.811886822454355,-88.1824641257753,Accident,Medium
4435,2025-01-31 23:20:00,41.735373427055976,-88.11197787690506,Fire,Low
4436,2025-01-13 12:39:00,41.66262363296471,-87.32185383762616,Fire,High
4437,2025-02-04 04:40:00,41.722151971052604,-87.7005942583773,MissingPerson,Critical
4438,2025-01-26 14:07:00,41.61195157367385,-87.86871375940484,Kidnapping,Medium
4439,2025-01-22 18:19:00,42.01620706453315,-87.67158144305287,Kidnapping,High
4440,2025-02-01 12:39:00,42.108102089531684,-88.12341810666264,Kidnapping,Critical
4441,2025-01-21 11:10:00,41.745335810933,-88.08400151729005,Kidnapping,Low
4442,2025-02-23 21:42:00,41.680080848406824,-87.75023663396138,Fire,Low
4443,2025-02-02 14:40:00,41.90619644122689,-87.13925579677382,Accident,Low
4444,2025-01-22 22:14:00,41.69760522351473,-87.97120027447737,Kidnapping,High
4445,2025-02-24 16:04:00,42.04340140097,-87.97033128656953,Accident,Low
4446,2025-03-01 20:05:00,42.045116530605185,-87.08488529416091,MissingPerson,Critical
4447,2025-01-22 09:47:00,41.923879089014534,-87.86475311446868,Kidnapping,Medium
4448,2025-02-13 20:55:00,41.86613160887942,-87.86986687957591,Kidnapping,High
4449,2025-02-01 17:42:00,41.95127933992221,-87.2532642585747,MissingPerson,Critical
4450,2025-02-27 08:30:00,41.9725810022093,-87.03546290398005,MissingPerson,High
4451,2025-01-08 02:25:00,41.58753659180673,-87.79401453248443,Fire,Low
4452,2025-02-23 20:36:00,41.995132380271315,-87.34807850536231,Accident,Low
4453,2025-02-20 10:52:00,42.02356720637292,-87.46931236502202,Accident,Low
4454,2025-02-24 15:47:00,42.02064874452209,-88.1017380141682,MissingPerson,Medium
4455,2025-01-12 20:13:00,41.68496677808214,-87.64117369824248,Kidnapping,Low
4456,2025-02-04 07:44:00,41.612980240680876,-87.71406935252597,Accident,High
4457,2025-01-02 16:26:00,41.882362127349126,-87.55860893027018,Kidnapping,Medium
4458,2025-01-18 02:33:00,41.79029417946101,-87.16929978827616,MissingPerson,High
4459,2025-01-14 03:26:00,42.31264973120362,-87.57050646006505,Accident,Medium
4460,2025-01-19 15:41:00,41.44497156022204,-87.62158976015411,Kidnapping,Medium
4461,2025-02-11 09:35:00,41.83233990119264,-88.1085042478565,Fire,High
4462,2025-01-11 10:33:00,41.76719750474873,-87.76723421440037,Accident,Medium
4463,2025-01-07 20:51:00,41.89135369667922,-87.51753284399105,Kidnapping,Medium
4464,2025-01-16 23:44:00,41.85603050031406,-87.78857904524243,MissingPerson,Medium
4465,2025-01-15 20:04:00,41.98744089615213,-87.04738031277807,Kidnapping,Critical
4466,2025-01-20 23:31:00,41.50122979945618,-87.67202811982612,Kidnapping,High
4467,2025-02-13 11:41:00,41.54309650814541,-87.54967169654786,Accident,Low
4468,2025-01-09 19:06:00,41.99233889338224,-87.40601969315006,Fire,Critical
4469,2025-02-16 11:06:00,41.74077114239876,-87.6014942214318,Accident,Low
4470,2025-02-03 09:22:00,41.86311846298581,-87.74368288258334,Accident,Medium
4471,2025-02-20 22:41:00,42.1451130270298,-87.49331957286331,Fire,Low
4472,2025-02-07 13:34:00,42.00867911613361,-87.45080389278549,Kidnapping,High
4473,2025-01-06 23:16:00,42.28759043156545,-87.66016804753741,Accident,Medium
4474,2025-02-04 18:30:00,41.68368190444193,-87.76372840092267,Kidnapping,Medium
4475,2025-02-03 14:47:00,41.59610656236748,-87.37966804231013,Fire,Critical
4476,2025-02-20 08:06:00,41.59381890397465,-87.32676441841218,MissingPerson,Critical
4477,2025-01-23 00:27:00,41.68070009630833,-87.68378795625893,Kidnapping,High
4478,2025-02-17 06:55:00,41.80940100641787,-87.20696233950115,Fire,Critical
4479,2025-01-19 04:12:00,41.83578438368697,-87.11590053758245,MissingPerson,High
4480,2025-02-25 15:55:00,42.06478464410976,-88.06062901376806,Fire,Medium
4481,2025-01-24 17:58:00,41.97571613157516,-88.16574095709522,Kidnapping,High
4482,2025-02-12 22:25:00,41.95564606785534,-87.31313592549557,Accident,Critical
4483,2025-02-03 13:48:00,41.885046790034195,-87.62127056802346,Fire,Critical
4484,2025-02-17 01:00:00,42.030189297737444,-87.20834576171583,Accident,Critical
4485,2025-02-13 02:50:00,42.01663136060623,-87.66383422229252,Kidnapping,Low
4486,2025-02-15 08:02:00,42.12753080708226,-87.48371377838862,Accident,Critical
4487,2025-02-19 05:51:00,41.859358469879794,-87.49127929469562,MissingPerson,High
4488,2025-02-20 22:26:00,41.76968635412162,-88.00262104834914,Accident,Critical
4489,2025-01-29 08:47:00,42.042962792203106,-87.38463601452773,MissingPerson,Low
4490,2025-02-08 11:08:00,42.15891127729501,-87.85451830661783,Fire,Low
4491,2025-01-03 18:39:00,41.69872321847882,-88.16735474244489,Kidnapping,Medium
4492,2025-01-12 02:02:00,42.06591499285721,-88.0798748713577,Kidnapping,High
4493,2025-02-27 06:03:00,41.69640549443478,-87.34828485207,Accident,Critical
4494,2025-01-10 17:29:00,42.04417250030426,-87.82786657243277,Fire,High
4495,2025-01-31 10:00:00,42.06404740438359,-87.67372606198678,Kidnapping,High
4496,2025-01-05 13:58:00,41.9492457873278,-87.23225281958352,Kidnapping,Critical
4497,2025-01-01 05:05:00,41.82884522387317,-88.12085618222939,Fire,High
4498,2025-01-19 12:35:00,42.08840344345973,-87.70471573555909,Accident,Critical
4499,2025-01-22 16:55:00,41.9650189381613,-87.95329801090469,MissingPerson,Critical
4500,2025-01-21 16:40:00,42.14452082433362,-87.57557606094763,Accident,Low
4501,2025-01-13 02:07:00,42.25416941689524,-87.69402343804238,Fire,Medium
4502,2025-02-28 16:16:00,42.1044190725889,-87.96426514388351,MissingPerson,Critical
4503,2025-02-19 17:11:00,41.64223892678789,-87.14463126756648,Accident,Low
4504,2025-01-18 23:38:00,41.99694172343178,-87.43172727649136,Accident,Medium
4505,2025-02-12 08:42:00,42.30418019158711,-87.41567169705803,MissingPerson,Critical
4506,2025-01-14 12:42:00,41.64795406427346,-87.84603041242907,Accident,High
4507,2025-01-13 01:30:00,41.73099643064757,-88.09951788050856,Kidnapping,Medium
4508,2025-02-05 07:44:00,41.89782272616861,-87.79976017400347,Fire,High
4509,2025-03-01 12:31:00,41.968077657362706,-87.48878462315508,Kidnapping,High
4510,2025-02-13 15:55:00,41.81150309928767,-87.09979659869543,Accident,Medium
4511,2025-02-07 11:57:00,41.97164143338625,-87.95035234076946,MissingPerson,Critical
4512,2025-01-22 05:06:00,42.03123239511314,-87.61380128061218,Accident,High
4513,2025-01-28 07:42:00,41.91590871307248,-88.0358075907616,Kidnapping,High
4514,2025-01-08 22:05:00,42.18638414344903,-87.3920770290129,Accident,Medium
4515,2025-01-21 14:35:00,42.141860611439625,-87.42495832765427,Fire,Low
4516,2025-02-08 16:20:00,42.302421110771924,-87.7378966405283,Accident,High
4517,2025-02-05 20:30:00,41.93814681206769,-88.15863392357114,Accident,High
4518,2025-01-11 23:20:00,41.76121983897044,-87.97512660740996,MissingPerson,High
4519,2025-02-06 18:32:00,41.73948187164772,-87.67563520672435,Kidnapping,Low
4520,2025-03-01 05:52:00,41.52728693051884,-87.33591919931393,Fire,Medium
4521,2025-02-08 08:05:00,41.80411849441143,-88.05352771275264,Kidnapping,High
4522,2025-02-14 00:40:00,41.81741419142631,-87.67975833375881,Kidnapping,Critical
4523,2025-02-21 13:21:00,41.87053862359229,-87.06495539170842,MissingPerson,Critical
4524,2025-02-06 15:37:00,42.13505348768326,-87.62917307180639,Kidnapping,High
4525,2025-02-23 15:00:00,41.849741948492074,-87.12189493698067,Accident,High
4526,2025-01-18 17:19:00,41.635611399359796,-87.1393438521225,Accident,Low
4527,2025-01-30 14:35:00,42.07236988204094,-87.18164689723103,MissingPerson,High
4528,2025-01-08 09:27:00,41.99862735744196,-87.99872741342091,Accident,Critical
4529,2025-01-25 14:32:00,41.56575075659256,-87.58796049595365,MissingPerson,High
4530,2025-01-05 10:49:00,41.501632983196,-87.3178018183232,Accident,Medium
4531,2025-01-22 00:18:00,42.120995387516814,-87.89568875791623,Accident,Low
4532,2025-03-01 20:48:00,41.89173737460246,-87.14787642629963,Kidnapping,Critical
4533,2025-01-05 15:05:00,41.84012319147533,-87.80398309848592,Kidnapping,Medium
4534,2025-02-13 07:45:00,41.732500904282425,-87.95265238473516,Accident,High
4535,2025-02-12 07:01:00,41.91502612568538,-87.49012011827352,Kidnapping,Low
4536,2025-01-20 21:36:00,42.07256697356938,-87.12647299664138,Fire,High
4537,2025-02-28 08:52:00,41.91901461525317,-87.95599087250943,MissingPerson,Critical
4538,2025-02-05 19:14:00,41.91512560270776,-87.05205287466535,Kidnapping,Critical
4539,2025-02-28 22:29:00,42.019099293464784,-87.6810368977715,MissingPerson,High
4540,2025-01-15 01:08:00,42.12016568710633,-88.03575332629481,Kidnapping,High
4541,2025-02-27 22:44:00,41.61123285617163,-88.0030271333536,Kidnapping,Low
4542,2025-02-12 12:12:00,42.26947310850177,-87.76109654448723,Kidnapping,Critical
4543,2025-01-25 18:22:00,41.71813440322333,-88.03139245639164,Fire,Medium
4544,2025-02-28 03:47:00,41.599675557237184,-88.05053680432918,Accident,High
4545,2025-03-01 10:54:00,41.814977815487595,-87.38411700001028,MissingPerson,Medium
4546,2025-01-09 07:43:00,41.91672396023672,-87.8216208957559,Accident,High
4547,2025-01-17 06:43:00,41.609668717917096,-87.9816248334367,Kidnapping,Critical
4548,2025-01-29 10:59:00,42.124452947207715,-87.99128725880344,MissingPerson,Critical
4549,2025-01-03 00:32:00,41.77936121135146,-87.20832095680477,Fire,High
4550,2025-02-08 10:07:00,41.52471842967216,-87.9655371897793,MissingPerson,Low
4551,2025-02-03 22:12:00,41.815178212763385,-87.64826909521551,MissingPerson,Critical
4552,2025-02-26 22:44:00,41.975826896109695,-87.58824222591525,Kidnapping,Medium
4553,2025-01-23 16:05:00,42.231010720181274,-87.94731336367039,Fire,Medium
4554,2025-02-24 21:40:00,41.600992898776845,-87.62573196105303,Fire,Medium
4555,2025-01-16 06:54:00,42.20312933570966,-87.35053451637938,MissingPerson,Low
4556,2025-01-12 17:05:00,42.04264794314537,-87.92052774291977,Kidnapping,Medium
4557,2025-02-11 01:50:00,41.44469772819383,-87.63802379139172,MissingPerson,Medium
4558,2025-01-08 09:46:00,41.60179104034708,-87.53395237146883,Kidnapping,Critical
4559,2025-02-02 19:24:00,41.8494858895039,-87.62409899670214,MissingPerson,Low
4560,2025-01-19 23:49:00,41.78499975574254,-87.52769299408591,Accident,Critical
4561,2025-02-25 07:09:00,41.84696656082249,-88.21815505235301,Accident,Medium
4562,2025-01-11 03:21:00,41.548833235070454,-87.28409608178146,Accident,Medium
4563,2025-02-24 18:35:00,41.866038317477276,-87.5750100835869,MissingPerson,Medium
4564,2025-01-01 06:38:00,42.04800947759463,-87.26766283477134,Accident,High
4565,2025-01-16 20:45:00,41.83448396917397,-88.1100598110377,Accident,High
4566,2025-01-31 08:13:00,41.8919358061434,-87.47687503388904,Fire,Critical
4567,2025-01-30 08:22:00,41.94667995148909,-87.94618232597742,Kidnapping,Medium
4568,2025-01-03 05:12:00,41.99622554195755,-87.21211531638724,Fire,Medium
4569,2025-02-26 22:17:00,42.27563201927005,-87.57531055818956,MissingPerson,Medium
4570,2025-02-09 08:17:00,42.05860897349347,-87.9854936163343,Fire,Low
4571,2025-02-08 16:21:00,41.79511547697834,-87.38095752160223,Fire,Critical
4572,2025-01-08 19:59:00,41.491182704999,-87.44846280332182,Kidnapping,Medium
4573,2025-01-22 17:59:00,41.962052854069114,-87.72339684008541,Fire,High
4574,2025-01-15 00:54:00,42.10681390499831,-87.40233009915451,MissingPerson,Critical
4575,2025-02-23 10:16:00,42.13906759570545,-87.69451424568646,MissingPerson,Medium
4576,2025-02-28 08:45:00,41.974801250755796,-87.32490537721175,Kidnapping,Medium
4577,2025-01-29 01:01:00,41.450794173323374,-87.78711463627953,Accident,Medium
4578,2025-02-03 11:16:00,42.150147294492,-87.49208757037559,MissingPerson,High
4579,2025-01-05 06:20:00,41.802735310379084,-88.015622680093,Fire,High
4580,2025-02-06 07:10:00,42.04059442128177,-87.27596121156239,Kidnapping,Medium
4581,2025-01-16 04:33:00,41.50644052191529,-87.7348413157971,Kidnapping,Low
4582,2025-01-24 19:52:00,42.09583122532233,-87.71381500839021,Fire,Critical
4583,2025-01-18 13:56:00,41.77177981878941,-87.31189915570482,Accident,Medium
4584,2025-02-03 05:20:00,41.521923790891776,-87.29988325190045,Fire,Critical
4585,2025-01-21 06:17:00,41.823633577776675,-87.0369035485748,Fire,High
4586,2025-01-30 13:58:00,41.683119645490855,-87.40059569908989,Fire,Medium
4587,2025-01-24 12:53:00,41.814762242909694,-87.68882170053526,Accident,Medium
4588,2025-02-11 12:27:00,42.20358616489467,-87.91163256154013,Kidnapping,Medium
4589,2025-02-02 02:06:00,41.49628197558982,-87.83339909457027,MissingPerson,High
4590,2025-02-08 06:32:00,41.65099950263685,-87.28015426181342,Fire,Critical
4591,2025-01-19 08:52:00,41.89143176574782,-88.0702686461456,Fire,Critical
4592,2025-01-20 15:26:00,41.902380357896426,-87.94420132494727,MissingPerson,Critical
4593,2025-02-19 09:02:00,42.04280457211646,-87.70046709869654,Kidnapping,Critical
4594,2025-01-15 05:34:00,41.85778906037803,-87.28830240336956,Kidnapping,Critical
4595,2025-01-29 00:51:00,41.82038518068951,-87.13651733460065,MissingPerson,Low
4596,2025-02-10 03:59:00,42.176233145362865,-87.45363615742497,Accident,Low
4597,2025-01-06 17:49:00,42.19075936115353,-87.65067146907687,Accident,Low
4598,2025-01-18 09:01:00,41.500851605032594,-87.43512119078713,MissingPerson,Low
4599,2025-01-08 09:34:00,41.9231419973439,-87.11281053769767,Accident,High
4600,2025-01-29 05:11:00,41.54478982601794,-87.46767068362134,Accident,High
4601,2025-01-17 03:04:00,41.745693699351655,-87.42947741747241,MissingPerson,Medium
4602,2025-01-25 11:14:00,41.906793600269026,-88.09485485770254,Accident,High
4603,2025-02-27 06:51:00,42.04505894590472,-87.28106981387481,Fire,Medium
4604,2025-01-13 14:37:00,41.519668458159316,-87.61496557257163,Fire,Low
4605,2025-01-21 02:57:00,41.82065560934049,-87.5964977636553,Kidnapping,High
4606,2025-02-14 11:30:00,41.59372389452601,-87.92834776093899,Kidnapping,Medium
4607,2025-01-22 14:37:00,42.272645632495816,-87.37863861172544,Accident,Medium
4608,2025-02-24 05:38:00,41.68321317866026,-87.39295865809113,Accident,High
4609,2025-01-31 19:47:00,42.19229686685879,-87.81572173504796,Kidnapping,Medium
4610,2025-01-14 11:28:00,41.6221767652167,-87.75791759925355,Fire,Critical
4611,2025-01-08 04:04:00,41.66091353681048,-87.16855018445915,Accident,Low
4612,2025-02-24 16:41:00,41.95965657892395,-87.93113800820238,Kidnapping,Medium
4613,2025-02-13 15:46:00,41.894286634491536,-87.75159297636108,MissingPerson,High
4614,2025-01-08 15:54:00,41.91122255332133,-88.14368416191802,Fire,Medium
4615,2025-02-21 22:16:00,41.91953538175807,-87.70182586793882,MissingPerson,Critical
4616,2025-01-31 22:28:00,42.009993360022584,-87.77236995012976,Kidnapping,Low
4617,2025-02-09 18:23:00,41.809244782984884,-87.86896545096008,Kidnapping,Medium
4618,2025-02-19 05:41:00,41.657092420181,-87.73923062769644,Kidnapping,Critical
4619,2025-01-13 10:10:00,42.2627879791098,-87.5755768110065,MissingPerson,Critical
4620,2025-02-24 16:05:00,41.59049533668856,-87.97413996039447,Accident,Low
4621,2025-01-11 08:06:00,41.87522327361532,-87.83873621263098,MissingPerson,Low
4622,2025-01-09 12:47:00,41.70054094575711,-87.07946045046586,Kidnapping,Medium
4623,2025-01-16 16:31:00,42.1261958389194,-87.25192068952788,MissingPerson,Critical
4624,2025-02-16 14:00:00,41.68785309633461,-87.8404883819648,Accident,Medium
4625,2025-02-28 18:40:00,41.995891238234854,-88.18321135890601,Accident,Low
4626,2025-02-15 02:17:00,41.87989377601774,-88.1335794808578,Kidnapping,Medium
4627,2025-02-21 15:28:00,42.118417347068565,-87.71191801991644,MissingPerson,Medium
4628,2025-01-24 20:42:00,41.9003945106929,-87.02042586790671,Fire,High
4629,2025-01-23 05:56:00,41.664386550711754,-88.14497968875037,MissingPerson,Medium
4630,2025-02-17 09:07:00,42.11748100681763,-87.39671623115416,Kidnapping,Medium
4631,2025-01-18 06:02:00,41.76659868593811,-88.00893497194605,MissingPerson,Critical
4632,2025-01-10 04:29:00,42.04746955791444,-87.97127509303053,Fire,Medium
4633,2025-01-05 00:03:00,41.53172873971314,-87.38004032471082,MissingPerson,High
4634,2025-03-01 19:15:00,42.10675048131507,-87.71272892855202,Kidnapping,Medium
4635,2025-02-13 21:31:00,41.66552419860446,-87.88667671467951,Fire,Medium
4636,2025-02-08 03:14:00,41.540599715958585,-87.71509109125105,Kidnapping,High
4637,2025-01-14 10:39:00,41.7782638956048,-87.22686007318839,MissingPerson,Critical
4638,2025-02-11 22:06:00,42.30718804210275,-87.69369153791278,Kidnapping,Critical
4639,2025-01-30 07:07:00,41.81827553077735,-88.19442999467559,MissingPerson,Critical
4640,2025-01-07 06:17:00,42.133031775536566,-87.94426394030826,Accident,Critical
4641,2025-01-25 03:03:00,41.70493281888013,-87.8363927384036,Kidnapping,High
4642,2025-01-07 13:28:00,42.02326248476435,-87.09045501754683,MissingPerson,Medium
4643,2025-02-06 20:42:00,41.7696607694785,-87.21204518749585,Fire,Low
4644,2025-02-23 00:20:00,41.553104791872755,-87.42320716444283,MissingPerson,Low
4645,2025-02-27 03:47:00,41.74937873394552,-87.35506851127536,Kidnapping,Medium
4646,2025-01-16 12:29:00,41.90323307933626,-87.73834793807329,Fire,Low
4647,2025-02-16 19:27:00,41.76045871738626,-87.57472615746333,Accident,Low
4648,2025-01-20 20:00:00,41.75673553660486,-87.52834072023629,Accident,Low
4649,2025-02-20 09:48:00,41.87568100999514,-87.46988813977839,Fire,Low
4650,2025-02-25 08:15:00,41.75973539091478,-87.54093638958487,MissingPerson,Critical
4651,2025-01-19 07:57:00,41.89023026475352,-88.16004635910417,MissingPerson,Low
4652,2025-02-04 19:04:00,42.077310736161365,-87.92343853900286,Fire,Low
4653,2025-02-10 06:24:00,41.9381094798208,-87.70938275701442,MissingPerson,High
4654,2025-01-23 00:30:00,41.70612837609559,-87.55698123795536,Kidnapping,Medium
4655,2025-02-13 22:49:00,41.71547788028768,-87.59834775398458,Accident,Low
4656,2025-02-03 10:03:00,41.73489908239809,-88.02219006879658,Fire,Medium
4657,2025-02-25 23:28:00,42.1094951087455,-87.76593356395796,Accident,High
4658,2025-02-19 13:37:00,41.715031965393806,-88.06893530165102,Fire,High
4659,2025-01-20 10:40:00,41.907009103937604,-88.15906790205733,MissingPerson,Medium
4660,2025-01-05 18:35:00,41.58390214280377,-87.822983634331,MissingPerson,Critical
4661,2025-01-27 23:35:00,42.197662724939114,-87.60197964869454,MissingPerson,Critical
4662,2025-01-03 12:34:00,41.681081315948255,-87.74251719841482,Kidnapping,Low
4663,2025-02-18 02:49:00,41.80013520033296,-87.51871987635596,Kidnapping,High
4664,2025-02-07 19:45:00,41.77122599364611,-87.6883367272631,Kidnapping,Medium
4665,2025-02-08 12:01:00,41.96800410861151,-87.15518852955843,Accident,Critical
4666,2025-02-28 16:42:00,42.07611687691306,-87.48695107688937,MissingPerson,Medium
4667,2025-02-09 14:41:00,41.89381356815273,-88.13946854341445,MissingPerson,High
4668,2025-02-27 19:36:00,41.62899885608913,-87.6937758530363,Fire,Medium
4669,2025-02-23 07:10:00,41.886001965704615,-87.17523882073824,Accident,High
4670,2025-02-03 14:44:00,42.12275944943631,-87.22847955437595,Fire,Medium
4671,2025-02-17 01:33:00,42.02323788476091,-88.10922809972102,MissingPerson,Critical
4672,2025-01-18 05:34:00,41.80390279545069,-88.07615433503372,Fire,High
4673,2025-01-08 00:37:00,41.901057779513486,-88.06708301628338,Kidnapping,Low
4674,2025-02-23 14:45:00,41.592900124543455,-87.52423672253464,MissingPerson,Critical
4675,2025-01-23 19:21:00,41.90455141783511,-87.90609570004325,Fire,Medium
4676,2025-02-03 01:12:00,42.04751782264246,-87.8745148934875,Fire,High
4677,2025-01-16 21:31:00,41.91271800322908,-87.34847127291108,Fire,Medium
4678,2025-01-26 09:05:00,42.114242696836996,-87.20225608089913,MissingPerson,Low
4679,2025-02-15 06:06:00,41.85575404117548,-87.43133182923748,Fire,High
4680,2025-02-16 18:12:00,41.99387538924939,-87.22273151698138,Fire,Critical
4681,2025-01-03 15:55:00,41.73648692117361,-88.05962568061022,MissingPerson,Low
4682,2025-01-20 06:57:00,41.9131840322766,-87.11428937002036,Kidnapping,Critical
4683,2025-02-28 16:02:00,41.96218204482004,-87.49278321830847,Fire,Medium
4684,2025-01-29 14:19:00,41.814588562742806,-87.88007050340636,Accident,High
4685,2025-02-11 07:54:00,41.71902987496703,-87.32249871463976,Accident,Critical
4686,2025-01-05 10:33:00,42.14981200384617,-87.66356188868383,Fire,Critical
4687,2025-02-04 21:06:00,41.48722269915797,-87.54005873659985,MissingPerson,Medium
4688,2025-01-22 21:09:00,42.204270894024866,-87.69656964673656,Kidnapping,Medium
4689,2025-02-23 00:25:00,41.923480023568835,-87.83791359104099,MissingPerson,Medium
4690,2025-02-05 22:29:00,42.22768056380078,-87.60381172070718,Kidnapping,Medium
4691,2025-02-10 11:52:00,41.59733690240558,-87.78702535434243,Fire,Critical
4692,2025-02-08 07:22:00,41.845539697652804,-87.407831998439,Fire,Low
4693,2025-02-16 22:03:00,42.02349077057649,-87.63187420142408,Kidnapping,High
4694,2025-02-27 20:08:00,41.52416210281446,-87.58715230629139,MissingPerson,Medium
4695,2025-02-03 19:05:00,42.21623559522547,-87.28838932495499,Kidnapping,Medium
4696,2025-01-20 07:29:00,42.09516328457308,-87.25484305361992,Kidnapping,Low
4697,2025-02-21 08:00:00,41.98956034196957,-87.13886619310874,Fire,High
4698,2025-02-15 13:04:00,41.68069876490773,-87.11904239184321,MissingPerson,Critical
4699,2025-01-06 20:01:00,41.76630104132672,-87.29486983519651,Kidnapping,High
4700,2025-01-30 06:12:00,42.18958045897177,-87.20057249929816,Fire,Medium
4701,2025-02-21 21:03:00,41.546328556596,-87.41370309561619,MissingPerson,Low
4702,2025-02-15 06:12:00,41.585724780622876,-87.61263329464269,MissingPerson,High
4703,2025-01-31 06:27:00,42.07860710967437,-88.0146372386438,MissingPerson,Low
4704,2025-01-22 05:24:00,41.996751067443945,-87.63907760025889,Accident,Critical
4705,2025-01-16 09:17:00,41.846217412002375,-87.57260326552108,MissingPerson,Medium
4706,2025-01-10 22:18:00,42.31418357656624,-87.7674760001793,Fire,High
4707,2025-01-04 13:08:00,41.5411864158927,-87.77793076907916,MissingPerson,Critical
4708,2025-01-14 08:26:00,42.16501983214705,-87.61398687873027,Accident,Critical
4709,2025-02-02 23:03:00,41.83186189431177,-87.1638998110691,Fire,High
4710,2025-01-14 13:21:00,41.52872407493122,-87.82127224429131,Accident,High
4711,2025-02-26 14:28:00,41.78399843573292,-87.18065686155535,Accident,Critical
4712,2025-02-11 23:30:00,41.92900206780994,-87.8610315344791,Accident,Low
4713,2025-01-05 00:16:00,41.70151113426878,-87.61424169666192,Accident,Low
4714,2025-02-13 18:45:00,41.73820585409518,-87.27170371450654,MissingPerson,Critical
4715,2025-02-19 21:40:00,41.599549019370016,-87.99704376404792,MissingPerson,Medium
4716,2025-02-03 22:27:00,41.96124642113801,-87.4541030772429,Accident,High
4717,2025-02-14 06:46:00,42.021391216773004,-87.99179242737571,Accident,High
4718,2025-01-10 04:49:00,41.81201242207559,-88.19110307912186,Fire,Medium
4719,2025-02-10 06:50:00,42.06825282982807,-88.15396768535886,Fire,Medium
4720,2025-01-01 05:17:00,42.15065428908518,-87.71093853383196,MissingPerson,Critical
4721,2025-02-27 05:21:00,42.30025193887275,-87.44894362089465,Accident,Medium
4722,2025-01-15 07:39:00,41.48467267419477,-87.55584240213948,MissingPerson,Low
4723,2025-01-18 10:13:00,42.2966019033949,-87.56364100071517,MissingPerson,Medium
4724,2025-01-03 01:12:00,42.17071979317795,-87.72703174369639,Fire,High
4725,2025-02-16 15:10:00,42.27814940902183,-87.47074052954756,MissingPerson,Medium
4726,2025-02-24 06:49:00,41.798887709738935,-87.57055870192697,Accident,Medium
4727,2025-02-10 00:42:00,42.15395578225544,-87.98564758568155,Kidnapping,Low
4728,2025-02-20 22:51:00,42.05441355408737,-88.02364926631233,Kidnapping,Critical
4729,2025-01-22 17:57:00,42.25524233977991,-87.59772402958947,MissingPerson,Medium
4730,2025-02-06 17:17:00,41.83184565954115,-87.9868969890695,Fire,Low
